RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_END,CURRENT_FIX_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_START,TRIAL_FIXATION_TOTAL,Trial_Index_,condition,spoken_language,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_ID
Atul,132,4983,4,.,6.03,4387,5,132,Conditioned,Hindi,.,.
Atul,132,5549,5,.,7.82,5020,5,132,Conditioned,Hindi,.,.
Atul,133,3076,1,.,6.92,2438,4,133,Baseline,Hindi,.,.
Atul,133,3566,2,.,6.85,3227,4,133,Baseline,Hindi,.,.
Atul,133,4886,3,.,7.12,3601,4,133,Baseline,Hindi,.,.
Atul,133,5550,4,.,7.04,4911,4,133,Baseline,Hindi,.,.
Atul,134,2519,1,bilingual_interest_area,2.96,2438,6,134,Baseline,Hindi,2,2
Atul,134,2846,2,bilingual_interest_area,5.2,2554,6,134,Baseline,Hindi,2,2
Atul,134,3705,3,.,6.08,2908,6,134,Baseline,Hindi,.,.
Atul,134,4172,4,.,7.82,3736,6,134,Baseline,Hindi,.,.
Atul,134,5283,5,.,5.75,4219,6,134,Baseline,Hindi,.,.
Atul,134,5549,6,.,7.54,5322,6,134,Baseline,Hindi,.,.
Atul,135,2930,1,monolingual_interest_area,3.07,2470,5,135,Conditioned,Hindi,1,1
Atul,135,3280,2,.,6.01,2961,5,135,Conditioned,Hindi,.,.
Atul,135,3581,3,.,7.24,3317,5,135,Conditioned,Hindi,.,.
Atul,135,4008,4,.,6.1,3618,5,135,Conditioned,Hindi,.,.
Atul,135,5550,5,.,6.03,4197,5,135,Conditioned,Hindi,.,.
Atul,136,2441,1,monolingual_interest_area,1.74,2438,5,136,Conditioned,Hindi,1,1
Atul,136,3303,2,bilingual_interest_area,5.31,2509,5,136,Conditioned,Hindi,1,2
Atul,136,3865,3,.,7.67,3343,5,136,Conditioned,Hindi,.,.
Atul,136,5243,4,.,6.46,5044,5,136,Conditioned,Hindi,.,.
Atul,136,5550,5,.,7.09,5397,5,136,Conditioned,Hindi,.,.
Atul,137,2811,1,monolingual_interest_area,4.14,2436,5,137,Conditioned,Hindi,1,1
Atul,137,3611,2,.,8,3030,5,137,Conditioned,Hindi,.,.
Atul,137,4793,3,.,5.86,3749,5,137,Conditioned,Hindi,.,.
Atul,137,5263,4,.,7.04,4868,5,137,Conditioned,Hindi,.,.
Atul,137,5548,5,.,7.87,5445,5,137,Conditioned,Hindi,.,.
Atul,138,2439,1,monolingual_interest_area,1.65,2437,8,138,Conditioned,Hindi,1,1
Atul,138,2888,2,bilingual_interest_area,2.19,2517,8,138,Conditioned,Hindi,1,2
Atul,138,3565,3,.,7.47,2947,8,138,Conditioned,Hindi,.,.
Atul,138,3844,4,.,5.69,3598,8,138,Conditioned,Hindi,.,.
Atul,138,4455,5,.,6.88,4071,8,138,Conditioned,Hindi,.,.
Atul,138,4889,6,.,6.79,4623,8,138,Conditioned,Hindi,.,.
Atul,138,5332,7,.,7.18,4953,8,138,Conditioned,Hindi,.,.
Atul,138,5549,8,.,7.66,5380,8,138,Conditioned,Hindi,.,.
Atul,139,2638,1,bilingual_interest_area,4.86,2438,9,139,Baseline,Hindi,1,2
Atul,139,3278,2,.,7.22,2681,9,139,Baseline,Hindi,.,.
Atul,139,3764,3,.,6.29,3323,9,139,Baseline,Hindi,.,.
Atul,139,3873,4,.,6.24,3784,9,139,Baseline,Hindi,.,.
Atul,139,4406,5,.,6.18,4025,9,139,Baseline,Hindi,.,.
Atul,139,4601,6,.,5.88,4573,9,139,Baseline,Hindi,.,.
Atul,139,4993,7,.,7,4624,9,139,Baseline,Hindi,.,.
Atul,139,5481,8,.,5.59,5019,9,139,Baseline,Hindi,.,.
Atul,139,5549,9,.,6.12,5504,9,139,Baseline,Hindi,.,.
bandita,1,2872,1,monolingual_interest_area,4.7,2435,7,1,Baseline,Hindi,2,1
bandita,1,3047,2,monolingual_interest_area,5.2,2908,7,1,Baseline,Hindi,2,1
bandita,1,3706,3,.,8.17,3082,7,1,Baseline,Hindi,.,.
bandita,1,4065,4,.,7.15,3729,7,1,Baseline,Hindi,.,.
bandita,1,4991,5,.,6.41,4073,7,1,Baseline,Hindi,.,.
bandita,1,5327,6,.,5.74,5001,7,1,Baseline,Hindi,.,.
bandita,1,5549,7,.,6.62,5339,7,1,Baseline,Hindi,.,.
bandita,2,2467,1,bilingual_interest_area,4.22,2437,10,2,Baseline,Hindi,5,2
bandita,2,2891,2,bilingual_interest_area,4.24,2480,10,2,Baseline,Hindi,5,2
bandita,2,3125,3,bilingual_interest_area,4.15,2953,10,2,Baseline,Hindi,5,2
bandita,2,3389,4,bilingual_interest_area,5.99,3160,10,2,Baseline,Hindi,5,2
bandita,2,3471,5,.,8.59,3420,10,2,Baseline,Hindi,.,.
bandita,2,3871,6,.,9.12,3671,10,2,Baseline,Hindi,.,.
bandita,2,4167,7,.,8.19,3888,10,2,Baseline,Hindi,.,.
bandita,2,4934,8,.,6.69,4189,10,2,Baseline,Hindi,.,.
bandita,2,5163,9,.,6.12,4953,10,2,Baseline,Hindi,.,.
bandita,2,5549,10,bilingual_interest_area,5.17,5189,10,2,Baseline,Hindi,5,2
bandita,3,2716,1,monolingual_interest_area,5.18,2437,9,3,Conditioned,Hindi,3,1
bandita,3,3385,2,.,7.98,2771,9,3,Conditioned,Hindi,.,.
bandita,3,3805,3,.,7.98,3563,9,3,Conditioned,Hindi,.,.
bandita,3,4179,4,.,6.96,3826,9,3,Conditioned,Hindi,.,.
bandita,3,4603,5,.,6.56,4189,9,3,Conditioned,Hindi,.,.
bandita,3,5008,6,bilingual_interest_area,5.4,4615,9,3,Conditioned,Hindi,1,2
bandita,3,5162,7,.,7.25,5032,9,3,Conditioned,Hindi,.,.
bandita,3,5504,8,monolingual_interest_area,1.07,5440,9,3,Conditioned,Hindi,3,1
bandita,3,5550,9,monolingual_interest_area,4.03,5535,9,3,Conditioned,Hindi,3,1
bandita,4,2507,1,monolingual_interest_area,5.07,2437,8,4,Baseline,English,2,1
bandita,4,2776,2,monolingual_interest_area,4.9,2518,8,4,Baseline,English,2,1
bandita,4,2979,3,.,8.01,2828,8,4,Baseline,English,.,.
bandita,4,4268,4,bilingual_interest_area,4.77,4077,8,4,Baseline,English,2,2
bandita,4,4549,5,.,6.92,4303,8,4,Baseline,English,.,.
bandita,4,5038,6,.,7.41,4562,8,4,Baseline,English,.,.
bandita,4,5457,7,bilingual_interest_area,4.4,5078,8,4,Baseline,English,2,2
bandita,4,5549,8,.,7.04,5496,8,4,Baseline,English,.,.
bandita,5,2720,1,monolingual_interest_area,4.26,2438,10,5,Baseline,English,4,1
bandita,5,3099,2,bilingual_interest_area,5.23,2780,10,5,Baseline,English,4,2
bandita,5,3341,3,bilingual_interest_area,5.17,3123,10,5,Baseline,English,4,2
bandita,5,3873,4,bilingual_interest_area,6.91,3368,10,5,Baseline,English,4,2
bandita,5,4117,5,bilingual_interest_area,6.09,3886,10,5,Baseline,English,4,2
bandita,5,4350,6,.,8.5,4155,10,5,Baseline,English,.,.
bandita,5,4560,7,.,7.8,4395,10,5,Baseline,English,.,.
bandita,5,4940,8,monolingual_interest_area,5.58,4597,10,5,Baseline,English,4,1
bandita,5,5294,9,monolingual_interest_area,4.55,4969,10,5,Baseline,English,4,1
bandita,5,5549,10,monolingual_interest_area,5.09,5335,10,5,Baseline,English,4,1
bandita,6,2866,1,bilingual_interest_area,4.16,2437,9,6,Baseline,Hindi,4,2
bandita,6,3438,2,monolingual_interest_area,5.57,3151,9,6,Baseline,Hindi,2,1
bandita,6,3851,3,bilingual_interest_area,7.5,3505,9,6,Baseline,Hindi,4,2
bandita,6,4277,4,.,9.88,3889,9,6,Baseline,Hindi,.,.
bandita,6,4448,5,bilingual_interest_area,7,4323,9,6,Baseline,Hindi,4,2
bandita,6,4742,6,bilingual_interest_area,4.01,4502,9,6,Baseline,Hindi,4,2
bandita,6,5119,7,.,10.02,5068,9,6,Baseline,Hindi,.,.
bandita,6,5449,8,monolingual_interest_area,7.55,5157,9,6,Baseline,Hindi,2,1
bandita,6,5549,9,.,9.23,5493,9,6,Baseline,Hindi,.,.
bandita,7,2642,1,bilingual_interest_area,4.54,2480,8,7,Conditioned,Hindi,7,2
bandita,7,2951,2,bilingual_interest_area,4.2,2651,8,7,Conditioned,Hindi,7,2
bandita,7,3845,3,bilingual_interest_area,6.9,3018,8,7,Conditioned,Hindi,7,2
bandita,7,3982,4,bilingual_interest_area,4.36,3888,8,7,Conditioned,Hindi,7,2
bandita,7,4377,5,.,7.42,4043,8,7,Conditioned,Hindi,.,.
bandita,7,4638,6,bilingual_interest_area,4.23,4426,8,7,Conditioned,Hindi,7,2
bandita,7,4883,7,bilingual_interest_area,6.5,4677,8,7,Conditioned,Hindi,7,2
bandita,7,5549,8,bilingual_interest_area,4,4938,8,7,Conditioned,Hindi,7,2
bandita,8,2740,1,bilingual_interest_area,4.58,2437,11,8,Baseline,Hindi,5,2
bandita,8,2957,2,.,8.2,2788,11,8,Baseline,Hindi,.,.
bandita,8,3234,3,.,8.48,2995,11,8,Baseline,Hindi,.,.
bandita,8,3871,4,.,9.21,3537,11,8,Baseline,Hindi,.,.
bandita,8,4063,5,bilingual_interest_area,3.65,3940,11,8,Baseline,Hindi,5,2
bandita,8,4263,6,bilingual_interest_area,1.17,4102,11,8,Baseline,Hindi,5,2
bandita,8,4521,7,bilingual_interest_area,4.66,4302,11,8,Baseline,Hindi,5,2
bandita,8,4812,8,bilingual_interest_area,2.91,4563,11,8,Baseline,Hindi,5,2
bandita,8,5192,9,.,6.43,4856,11,8,Baseline,Hindi,.,.
bandita,8,5434,10,.,8.48,5227,11,8,Baseline,Hindi,.,.
bandita,8,5548,11,monolingual_interest_area,6.59,5478,11,8,Baseline,Hindi,1,1
bandita,9,2620,1,monolingual_interest_area,1.56,2437,9,9,Conditioned,Hindi,4,1
bandita,9,3003,2,.,7.02,2666,9,9,Conditioned,Hindi,.,.
bandita,9,3278,3,.,7.83,3032,9,9,Conditioned,Hindi,.,.
bandita,9,3484,4,.,7.29,3307,9,9,Conditioned,Hindi,.,.
bandita,9,3932,5,monolingual_interest_area,5.04,3678,9,9,Conditioned,Hindi,4,1
bandita,9,4238,6,monolingual_interest_area,5.24,3978,9,9,Conditioned,Hindi,4,1
bandita,9,4684,7,monolingual_interest_area,4.38,4251,9,9,Conditioned,Hindi,4,1
bandita,9,5521,8,.,8.32,4737,9,9,Conditioned,Hindi,.,.
bandita,9,5549,9,.,8.03,5539,9,9,Conditioned,Hindi,.,.
bandita,10,2826,1,monolingual_interest_area,2.1,2439,7,10,Conditioned,Hindi,1,1
bandita,10,3425,2,.,5.89,3116,7,10,Conditioned,Hindi,.,.
bandita,10,3804,3,.,6.78,3454,7,10,Conditioned,Hindi,.,.
bandita,10,4055,4,bilingual_interest_area,5.84,3818,7,10,Conditioned,Hindi,1,2
bandita,10,4301,5,.,7.2,4095,7,10,Conditioned,Hindi,.,.
bandita,10,5399,6,.,7.4,4326,7,10,Conditioned,Hindi,.,.
bandita,10,5550,7,.,7.07,5444,7,10,Conditioned,Hindi,.,.
bandita,11,2536,1,monolingual_interest_area,3.94,2438,8,11,Baseline,Hindi,1,1
bandita,11,2931,2,bilingual_interest_area,5.49,2609,8,11,Baseline,Hindi,1,2
bandita,11,3020,3,.,8.15,2974,8,11,Baseline,Hindi,.,.
bandita,11,3892,4,.,8.28,3108,8,11,Baseline,Hindi,.,.
bandita,11,4626,5,.,8.13,3923,8,11,Baseline,Hindi,.,.
bandita,11,5084,6,.,7.08,4654,8,11,Baseline,Hindi,.,.
bandita,11,5393,7,.,5.72,5103,8,11,Baseline,Hindi,.,.
bandita,11,5550,8,.,6.71,5406,8,11,Baseline,Hindi,.,.
bandita,12,2528,1,monolingual_interest_area,4.06,2437,8,12,Conditioned,Hindi,3,1
bandita,12,2743,2,monolingual_interest_area,3.98,2535,8,12,Conditioned,Hindi,3,1
bandita,12,2969,3,monolingual_interest_area,5.6,2787,8,12,Conditioned,Hindi,3,1
bandita,12,3059,4,.,8.31,3004,8,12,Conditioned,Hindi,.,.
bandita,12,3607,5,bilingual_interest_area,2.71,3197,8,12,Conditioned,Hindi,4,2
bandita,12,4427,6,bilingual_interest_area,4.4,3633,8,12,Conditioned,Hindi,4,2
bandita,12,4723,7,bilingual_interest_area,4.85,4434,8,12,Conditioned,Hindi,4,2
bandita,12,5549,8,bilingual_interest_area,5.5,4735,8,12,Conditioned,Hindi,4,2
bandita,13,2855,1,monolingual_interest_area,2.71,2437,4,13,Conditioned,Hindi,2,1
bandita,13,3100,2,monolingual_interest_area,5.41,2902,4,13,Conditioned,Hindi,2,1
bandita,13,5475,3,.,6.54,3147,4,13,Conditioned,Hindi,.,.
bandita,13,5550,4,.,7.8,5495,4,13,Conditioned,Hindi,.,.
bandita,14,2858,1,bilingual_interest_area,4.1,2437,5,14,Baseline,Hindi,2,2
bandita,14,2918,2,bilingual_interest_area,3.98,2892,5,14,Baseline,Hindi,2,2
bandita,14,3021,3,.,7.58,2998,5,14,Baseline,Hindi,.,.
bandita,14,4515,4,.,6.51,3034,5,14,Baseline,Hindi,.,.
bandita,14,5550,5,.,6.9,4732,5,14,Baseline,Hindi,.,.
bandita,15,2816,1,bilingual_interest_area,4.51,2437,8,15,Baseline,Hindi,1,2
bandita,15,3154,2,.,8,2989,8,15,Baseline,Hindi,.,.
bandita,15,3521,3,monolingual_interest_area,5.64,3183,8,15,Baseline,Hindi,3,1
bandita,15,3716,4,monolingual_interest_area,4.27,3557,8,15,Baseline,Hindi,3,1
bandita,15,4326,5,.,7.06,3777,8,15,Baseline,Hindi,.,.
bandita,15,4613,6,.,7.21,4362,8,15,Baseline,Hindi,.,.
bandita,15,4966,7,monolingual_interest_area,5.4,4631,8,15,Baseline,Hindi,3,1
bandita,15,5549,8,.,7.84,5012,8,15,Baseline,Hindi,.,.
bandita,16,2450,1,bilingual_interest_area,3.85,2438,5,16,Conditioned,Hindi,1,2
bandita,16,3255,2,monolingual_interest_area,4.18,2518,5,16,Conditioned,Hindi,2,1
bandita,16,3398,3,monolingual_interest_area,6.44,3302,5,16,Conditioned,Hindi,2,1
bandita,16,3780,4,.,7.28,3420,5,16,Conditioned,Hindi,.,.
bandita,16,5550,5,.,8.47,4059,5,16,Conditioned,Hindi,.,.
bandita,17,2796,1,monolingual_interest_area,4.42,2438,2,17,Conditioned,English,1,1
bandita,17,5549,2,.,8.43,3605,2,17,Conditioned,English,.,.
bandita,18,2577,1,monolingual_interest_area,5.12,2485,6,18,Baseline,Hindi,3,1
bandita,18,2874,2,monolingual_interest_area,4.7,2597,6,18,Baseline,Hindi,3,1
bandita,18,3066,3,monolingual_interest_area,6.78,2914,6,18,Baseline,Hindi,3,1
bandita,18,3573,4,bilingual_interest_area,3.53,3393,6,18,Baseline,Hindi,1,2
bandita,18,5070,5,.,7.33,4477,6,18,Baseline,Hindi,.,.
bandita,18,5548,6,.,8.47,5083,6,18,Baseline,Hindi,.,.
bandita,19,3432,1,.,5.82,2476,5,19,Conditioned,Hindi,.,.
bandita,19,3482,2,bilingual_interest_area,3.4,3459,5,19,Conditioned,Hindi,2,2
bandita,19,4839,3,.,10.41,3639,5,19,Conditioned,Hindi,.,.
bandita,19,5196,4,.,32.87,4947,5,19,Conditioned,Hindi,.,.
bandita,19,5388,5,bilingual_interest_area,3.89,5295,5,19,Conditioned,Hindi,2,2
bandita,20,3055,1,bilingual_interest_area,4.01,2437,3,20,Baseline,Hindi,2,2
bandita,20,3169,2,bilingual_interest_area,6.37,3096,3,20,Baseline,Hindi,2,2
bandita,20,5549,3,.,7.17,3225,3,20,Baseline,Hindi,.,.
bandita,21,5548,1,monolingual_interest_area,4.58,2436,1,21,Conditioned,Hindi,1,1
bandita,22,2523,1,monolingual_interest_area,3.55,2438,2,22,Conditioned,Hindi,1,1
bandita,22,5549,2,bilingual_interest_area,2.92,2585,2,22,Conditioned,Hindi,1,2
bandita,23,5549,1,monolingual_interest_area,2.38,2437,1,23,Conditioned,Hindi,1,1
bandita,24,2659,1,monolingual_interest_area,4.55,2437,3,24,Conditioned,Hindi,2,1
bandita,24,2913,2,monolingual_interest_area,4.16,2670,3,24,Conditioned,Hindi,2,1
bandita,24,5549,3,bilingual_interest_area,3.81,3127,3,24,Conditioned,Hindi,1,2
bandita,25,2519,1,bilingual_interest_area,3.46,2438,2,25,Baseline,Hindi,2,2
bandita,25,5549,2,bilingual_interest_area,2.04,2545,2,25,Baseline,Hindi,2,2
bandita,26,3384,1,bilingual_interest_area,2.81,2437,2,26,Conditioned,Hindi,2,2
bandita,26,5548,2,bilingual_interest_area,2.77,3400,2,26,Conditioned,Hindi,2,2
bandita,27,2974,1,monolingual_interest_area,1.85,2438,7,27,Baseline,Hindi,2,1
bandita,27,3517,2,.,8.54,3221,7,27,Baseline,Hindi,.,.
bandita,27,4369,3,.,7.22,3556,7,27,Baseline,Hindi,.,.
bandita,27,4718,4,monolingual_interest_area,1.43,4535,7,27,Baseline,Hindi,2,1
bandita,27,5003,5,bilingual_interest_area,2.99,4975,7,27,Baseline,Hindi,1,2
bandita,27,5154,6,.,5.99,5037,7,27,Baseline,Hindi,.,.
bandita,27,5218,7,.,6.92,5170,7,27,Baseline,Hindi,.,.
bandita,28,2454,1,bilingual_interest_area,5.31,2437,13,28,Conditioned,Hindi,3,2
bandita,28,2708,2,monolingual_interest_area,5.06,2513,13,28,Conditioned,Hindi,4,1
bandita,28,2800,3,monolingual_interest_area,5.38,2714,13,28,Conditioned,Hindi,4,1
bandita,28,3362,4,.,8.98,3100,13,28,Conditioned,Hindi,.,.
bandita,28,3509,5,bilingual_interest_area,5.87,3397,13,28,Conditioned,Hindi,3,2
bandita,28,3654,6,.,8.96,3593,13,28,Conditioned,Hindi,.,.
bandita,28,3808,7,monolingual_interest_area,4.63,3709,13,28,Conditioned,Hindi,4,1
bandita,28,4075,8,monolingual_interest_area,5.37,3845,13,28,Conditioned,Hindi,4,1
bandita,28,4571,9,.,10.63,4365,13,28,Conditioned,Hindi,.,.
bandita,28,4944,10,bilingual_interest_area,6.44,4868,13,28,Conditioned,Hindi,3,2
bandita,28,5145,11,.,7.58,4983,13,28,Conditioned,Hindi,.,.
bandita,28,5495,12,.,7.92,5184,13,28,Conditioned,Hindi,.,.
bandita,28,5549,13,.,6.94,5516,13,28,Conditioned,Hindi,.,.
bandita,29,2511,1,monolingual_interest_area,5.64,2444,6,29,Baseline,Hindi,1,1
bandita,29,3032,2,bilingual_interest_area,5.32,2792,6,29,Baseline,Hindi,2,2
bandita,29,3229,3,bilingual_interest_area,5.79,3070,6,29,Baseline,Hindi,2,2
bandita,29,3399,4,.,7.23,3253,6,29,Baseline,Hindi,.,.
bandita,29,4006,5,.,8.23,3423,6,29,Baseline,Hindi,.,.
bandita,29,5550,6,.,7.69,4030,6,29,Baseline,Hindi,.,.
bandita,30,2548,1,bilingual_interest_area,3.17,2438,8,30,Baseline,Hindi,4,2
bandita,30,3390,2,bilingual_interest_area,4.69,2565,8,30,Baseline,Hindi,4,2
bandita,30,4125,3,monolingual_interest_area,6.49,3847,8,30,Baseline,Hindi,2,1
bandita,30,4836,4,monolingual_interest_area,5.57,4758,8,30,Baseline,Hindi,2,1
bandita,30,5045,5,.,7.48,4884,8,30,Baseline,Hindi,.,.
bandita,30,5255,6,bilingual_interest_area,3.11,5092,8,30,Baseline,Hindi,4,2
bandita,30,5402,7,bilingual_interest_area,4.69,5311,8,30,Baseline,Hindi,4,2
bandita,30,5550,8,.,6.81,5428,8,30,Baseline,Hindi,.,.
bandita,31,2787,1,monolingual_interest_area,5.17,2437,6,31,Conditioned,Hindi,1,1
bandita,31,3013,2,bilingual_interest_area,6.95,2870,6,31,Conditioned,Hindi,1,2
bandita,31,4136,3,.,8.4,3032,6,31,Conditioned,Hindi,.,.
bandita,31,4662,4,.,7.52,4189,6,31,Conditioned,Hindi,.,.
bandita,31,5406,5,.,8.52,4983,6,31,Conditioned,Hindi,.,.
bandita,31,5549,6,.,5.78,5437,6,31,Conditioned,Hindi,.,.
bandita,32,2560,1,bilingual_interest_area,2.82,2438,8,32,Conditioned,Hindi,4,2
bandita,32,2948,2,bilingual_interest_area,2.36,2570,8,32,Conditioned,Hindi,4,2
bandita,32,3159,3,bilingual_interest_area,2.95,2973,8,32,Conditioned,Hindi,4,2
bandita,32,4393,4,bilingual_interest_area,5.75,3189,8,32,Conditioned,Hindi,4,2
bandita,32,4707,5,.,9.69,4630,8,32,Conditioned,Hindi,.,.
bandita,32,4862,6,.,7.32,4730,8,32,Conditioned,Hindi,.,.
bandita,32,5051,7,monolingual_interest_area,3.51,4886,8,32,Conditioned,Hindi,2,1
bandita,32,5550,8,monolingual_interest_area,1.69,5079,8,32,Conditioned,Hindi,2,1
bandita,33,2862,1,bilingual_interest_area,4.28,2483,4,33,Conditioned,English,2,2
bandita,33,3049,2,bilingual_interest_area,5.42,2909,4,33,Conditioned,English,2,2
bandita,33,3327,3,.,8.15,3071,4,33,Conditioned,English,.,.
bandita,33,5548,4,.,7.26,3418,4,33,Conditioned,English,.,.
bandita,34,2925,1,bilingual_interest_area,2.81,2437,6,34,Baseline,Hindi,3,2
bandita,34,3141,2,bilingual_interest_area,4.43,2964,6,34,Baseline,Hindi,3,2
bandita,34,3373,3,bilingual_interest_area,6.23,3163,6,34,Baseline,Hindi,3,2
bandita,34,4325,4,.,8.23,3705,6,34,Baseline,Hindi,.,.
bandita,34,5535,5,.,8.6,4339,6,34,Baseline,Hindi,.,.
bandita,34,5548,6,.,8.55,5543,6,34,Baseline,Hindi,.,.
bandita,35,5549,1,.,8.4,2438,1,35,Baseline,Hindi,.,.
bandita,36,5550,1,monolingual_interest_area,2.17,2437,1,36,Conditioned,Hindi,1,1
bandita,37,2608,1,bilingual_interest_area,3.58,2456,10,37,Conditioned,Hindi,4,2
bandita,37,3321,2,.,8.29,2763,10,37,Conditioned,Hindi,.,.
bandita,37,3748,3,.,7.54,3548,10,37,Conditioned,Hindi,.,.
bandita,37,3921,4,.,7.35,3784,10,37,Conditioned,Hindi,.,.
bandita,37,4196,5,bilingual_interest_area,4.7,3968,10,37,Conditioned,Hindi,4,2
bandita,37,4611,6,monolingual_interest_area,4.48,4404,10,37,Conditioned,Hindi,2,1
bandita,37,4800,7,monolingual_interest_area,6.48,4643,10,37,Conditioned,Hindi,2,1
bandita,37,4992,8,.,8.83,4836,10,37,Conditioned,Hindi,.,.
bandita,37,5418,9,bilingual_interest_area,4.68,5258,10,37,Conditioned,Hindi,4,2
bandita,37,5550,10,bilingual_interest_area,6.26,5444,10,37,Conditioned,Hindi,4,2
bandita,38,2614,1,monolingual_interest_area,6.36,2537,8,38,Conditioned,Hindi,6,1
bandita,38,3310,2,monolingual_interest_area,5.45,2633,8,38,Conditioned,Hindi,6,1
bandita,38,3750,3,monolingual_interest_area,5.17,3336,8,38,Conditioned,Hindi,6,1
bandita,38,3815,4,monolingual_interest_area,3.91,3766,8,38,Conditioned,Hindi,6,1
bandita,38,4339,5,.,6.49,4070,8,38,Conditioned,Hindi,.,.
bandita,38,4659,6,monolingual_interest_area,3.28,4389,8,38,Conditioned,Hindi,6,1
bandita,38,5215,7,monolingual_interest_area,3.9,4682,8,38,Conditioned,Hindi,6,1
bandita,38,5549,8,bilingual_interest_area,4.65,5305,8,38,Conditioned,Hindi,1,2
bandita,39,2906,1,bilingual_interest_area,4.98,2437,10,39,Baseline,Hindi,10,2
bandita,39,3168,2,bilingual_interest_area,5.05,2943,10,39,Baseline,Hindi,10,2
bandita,39,3433,3,bilingual_interest_area,4.22,3195,10,39,Baseline,Hindi,10,2
bandita,39,3693,4,bilingual_interest_area,4.48,3465,10,39,Baseline,Hindi,10,2
bandita,39,3951,5,bilingual_interest_area,5,3714,10,39,Baseline,Hindi,10,2
bandita,39,4309,6,bilingual_interest_area,4.17,3969,10,39,Baseline,Hindi,10,2
bandita,39,4544,7,bilingual_interest_area,5.18,4344,10,39,Baseline,Hindi,10,2
bandita,39,4759,8,bilingual_interest_area,2.99,4579,10,39,Baseline,Hindi,10,2
bandita,39,5348,9,bilingual_interest_area,4.16,4797,10,39,Baseline,Hindi,10,2
bandita,39,5549,10,bilingual_interest_area,5.62,5414,10,39,Baseline,Hindi,10,2
bandita,40,2792,1,bilingual_interest_area,3.82,2438,8,40,Conditioned,Hindi,1,2
bandita,40,3017,2,.,8.06,2848,8,40,Conditioned,Hindi,.,.
bandita,40,3452,3,.,6.91,3056,8,40,Conditioned,Hindi,.,.
bandita,40,4374,4,monolingual_interest_area,2.09,3494,8,40,Conditioned,Hindi,2,1
bandita,40,4749,5,monolingual_interest_area,4.38,4408,8,40,Conditioned,Hindi,2,1
bandita,40,5095,6,.,5.72,4757,8,40,Conditioned,Hindi,.,.
bandita,40,5416,7,.,6.6,5112,8,40,Conditioned,Hindi,.,.
bandita,40,5549,8,.,7.44,5434,8,40,Conditioned,Hindi,.,.
bandita,41,2908,1,bilingual_interest_area,4.04,2437,7,41,Conditioned,Hindi,2,2
bandita,41,3079,2,bilingual_interest_area,4.04,2931,7,41,Conditioned,Hindi,2,2
bandita,41,3266,3,.,6.83,3124,7,41,Conditioned,Hindi,.,.
bandita,41,3522,4,.,8.08,3289,7,41,Conditioned,Hindi,.,.
bandita,41,3917,5,.,7.38,3533,7,41,Conditioned,Hindi,.,.
bandita,41,4452,6,.,6.63,3927,7,41,Conditioned,Hindi,.,.
bandita,41,5548,7,.,8.37,4473,7,41,Conditioned,Hindi,.,.
bandita,42,2910,1,bilingual_interest_area,4.4,2437,8,42,Baseline,Hindi,1,2
bandita,42,3718,2,.,6.78,2954,8,42,Baseline,Hindi,.,.
bandita,42,3830,3,.,7.4,3726,8,42,Baseline,Hindi,.,.
bandita,42,4033,4,.,8.68,3869,8,42,Baseline,Hindi,.,.
bandita,42,4254,5,.,6.43,4059,8,42,Baseline,Hindi,.,.
bandita,42,4521,6,monolingual_interest_area,5.12,4293,8,42,Baseline,Hindi,1,1
bandita,42,5211,7,.,6.64,4546,8,42,Baseline,Hindi,.,.
bandita,42,5538,8,.,7.89,5224,8,42,Baseline,Hindi,.,.
bandita,43,2797,1,bilingual_interest_area,4.57,2438,11,43,Baseline,Hindi,2,2
bandita,43,2991,2,.,8.42,2849,11,43,Baseline,Hindi,.,.
bandita,43,3185,3,monolingual_interest_area,5.01,3050,11,43,Baseline,Hindi,5,1
bandita,43,3459,4,monolingual_interest_area,5.34,3229,11,43,Baseline,Hindi,5,1
bandita,43,3674,5,monolingual_interest_area,4.93,3499,11,43,Baseline,Hindi,5,1
bandita,43,3889,6,.,6.09,3741,11,43,Baseline,Hindi,.,.
bandita,43,4131,7,bilingual_interest_area,3.25,3935,11,43,Baseline,Hindi,2,2
bandita,43,4324,8,.,8.09,4188,11,43,Baseline,Hindi,.,.
bandita,43,4833,9,monolingual_interest_area,2.28,4383,11,43,Baseline,Hindi,5,1
bandita,43,5430,10,monolingual_interest_area,2,4853,11,43,Baseline,Hindi,5,1
bandita,43,5549,11,.,8.5,5491,11,43,Baseline,Hindi,.,.
bandita,44,2550,1,bilingual_interest_area,3.7,2436,4,44,Baseline,Hindi,4,2
bandita,44,4517,2,bilingual_interest_area,3.92,2559,4,44,Baseline,Hindi,4,2
bandita,44,5448,3,bilingual_interest_area,5.02,4532,4,44,Baseline,Hindi,4,2
bandita,44,5548,4,bilingual_interest_area,5.05,5461,4,44,Baseline,Hindi,4,2
bandita,45,2813,1,monolingual_interest_area,3.96,2438,6,45,Conditioned,Hindi,2,1
